SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
143716,6.16388467,0,0.16223535,1,4,11,FALSE,65727,4,4,0,2,0.6027781,FALSE,0,65727,0,0.66666667
143718,5.57234669,0,0.17945761,1,6,10,FALSE,74627,5.33333333,6,0,3,0.64828102,FALSE,0,74627,0,0.53333333
143720,5.57234669,0,0.17945761,1,6,10,FALSE,77479,5.33333333,6,0,3,0.64828102,FALSE,0,77479,0,0.53333333
143725,5.64330983,0,0.17720097,0,2,10,FALSE,31642,7,2,0,1,0.64282232,FALSE,0,31642,0,0
143776,1,0,1,0,2,1,FALSE,28815,1,2,0,1,1,FALSE,0,28815,0,0
143777,1,0,1,0,2,1,FALSE,68726,1,2,0,1,1,FALSE,0,68726,0,0
143780,6.82156565,0,0.14659391,0,2,12,FALSE,35648,11,2,0,1,0.55218726,FALSE,0,35648,0,0
143785,5.92412747,6.23E-05,0.16880123,0,4,10,FALSE,43228,6.5,4,0,2,0.62122096,FALSE,0,43228,54286,0.5
143787,6.02776042,0,0.1658991,1,6,11,FALSE,46828,6.33333333,6,0,3,0.6132492,FALSE,0,46828,0,0.48717949
143789,6.82147639,0,0.14659583,1,4,12,FALSE,51469,6.5,4,0,2,0.55219412,FALSE,0,51469,0,0.59090909
143791,6.02776042,0,0.1658991,1,6,11,FALSE,54937,6.33333333,6,0,3,0.6132492,FALSE,0,54937,0,0.48717949
143793,6.82147639,0,0.14659583,1,4,12,FALSE,58866,6.5,4,0,2,0.55219412,FALSE,0,58866,0,0.59090909
143795,6.82147639,0,0.14659583,1,4,12,FALSE,76691,6.5,4,0,2,0.55219412,FALSE,0,76691,0,0.59090909
143798,6.82147639,0,0.14659583,1,4,12,FALSE,82484,6.5,4,0,2,0.55219412,FALSE,0,82484,0,0.59090909
143829,5.42970633,0,0.18417202,1,4,9,FALSE,15647,8.5,4,0,2,0.65925336,FALSE,0,15647,0,0.56666667
143843,5.42970633,0,0.18417202,1,4,9,FALSE,78908,8.5,4,0,2,0.65925336,FALSE,0,78908,0,0.56666667
143869,5.75453004,0,0.17377614,0,2,10,FALSE,20057,4,2,0,1,0.63426692,FALSE,0,20057,0,0
143879,5.58162992,0,0.17915914,1,4,10,FALSE,21330,11,4,0,2,0.64756693,FALSE,0,21330,0,0.78571429
143881,5.58162992,0,0.17915914,1,4,10,FALSE,21763,8,4,0,2,0.64756693,FALSE,0,21763,0,0.57142857
143890,5.58162992,0,0.17915914,1,4,10,FALSE,78494,8,4,0,2,0.64756693,FALSE,0,78494,0,0.57142857
143920,5.04588057,0,0.19818146,1,4,9,FALSE,57191,9,4,0,2,0.68877842,FALSE,0,57191,0,0.5625
143922,5.04588057,0,0.19818146,1,4,9,FALSE,68262,9,4,0,2,0.68877842,FALSE,0,68262,0,0.5625
143967,1,0,1,0,2,1,FALSE,56948,1,2,0,1,1,FALSE,0,56948,0,0
143968,1,0,1,0,2,1,FALSE,74306,1,2,0,1,1,FALSE,0,74306,0,0
144076,4.09158261,0,0.24440421,1,4,9,FALSE,16514,204.5,4,0,2,0.76218595,FALSE,0,16514,0,0.50369458
144680,4.57877354,1.79E-04,0.2183991,0,4,9,FALSE,10298,51,4,0,2,0.72470973,FALSE,0,10298,434154,0.5
144689,4.57895207,0,0.21839058,0,2,9,FALSE,17294,101,2,0,1,0.72469599,FALSE,0,17294,0,0
144732,4.54003392,0,0.22026267,1,4,9,FALSE,54272,57,4,0,2,0.7276897,FALSE,0,54272,0,0.50892857
144776,1.5,0,0.66666667,0,2,2,FALSE,67726,2,2,0,1,0.75,FALSE,0,67726,0,0
144777,1,1,1,0,4,1,FALSE,15535,1,4,0,2,1,FALSE,0,15535,2,0
144779,1.5,0,0.66666667,0,2,2,FALSE,65042,2,2,0,1,0.75,FALSE,0,65042,0,0
144819,5.71275551,0,0.17504688,1,4,11,FALSE,23168,6,4,0,2,0.63748035,FALSE,0,23168,0,0.85714286
144825,5.71266625,0,0.17504961,1,6,11,FALSE,45340,5,6,0,3,0.63748721,FALSE,0,45340,0,0.71428571
144829,5.71266625,0,0.17504961,1,6,11,FALSE,88058,5,6,0,3,0.63748721,FALSE,0,88058,0,0.71428571
144838,5.64420245,0,0.17717295,1,8,10,FALSE,14826,11.75,8,0,4,0.64275366,FALSE,0,14826,0,0.41964286
144858,5.82817103,0,0.17158041,0,2,10,FALSE,34415,35,2,0,1,0.62860223,FALSE,0,34415,0,0
144915,4.94822815,0,0.20209254,0,2,10,FALSE,73808,13,2,0,1,0.69629014,FALSE,0,73808,0,0
144951,4.39275194,0,0.22764773,1,8,9,FALSE,20777,61.5,8,0,4,0.73901908,FALSE,0,20777,0,0.36826347
145086,4.31536196,1.00E-08,0.23173027,0.8,10,10,FALSE,28929,52.4,10,0,5,0.74497216,FALSE,0,28929,4,0.21300813
145143,4.31545122,0,0.23172548,1,8,10,FALSE,47043,65,8,0,4,0.74496529,FALSE,0,47043,0,0.26422764
145181,4.31545122,0,0.23172548,1,8,10,FALSE,60665,65,8,0,4,0.74496529,FALSE,0,60665,0,0.26422764
145218,4.31554048,0,0.23172069,1,6,10,FALSE,75312,85.33333333,6,0,3,0.74495842,FALSE,0,75312,0,0.34688347
145223,4.31536196,1.00E-08,0.23173027,0.8,10,10,FALSE,77564,52.4,10,0,5,0.74497216,FALSE,0,77564,4,0.21300813
145252,5.67696153,3.57E-04,0.17615057,0.16666667,8,10,FALSE,28472,3.5,8,0,4,0.64023373,FALSE,0,28472,593842,0.3
145253,6.67687227,0,0.14977072,0,2,11,FALSE,19460,4,2,0,1,0.56331752,FALSE,0,19460,0,0
145255,5.67714005,0,0.17614503,1,4,10,FALSE,48062,7,4,0,2,0.64022,FALSE,0,48062,0,0.58333333
145257,6.67687227,0,0.14977072,0,2,11,FALSE,66225,4,2,0,1,0.56331752,FALSE,0,66225,0,0
145262,5.67731858,0,0.17613949,1,4,10,FALSE,6754,6,4,0,2,0.64020626,FALSE,0,6754,0,0.6
145268,5.67731858,0,0.17613949,1,4,10,FALSE,44314,6,4,0,2,0.64020626,FALSE,0,44314,0,0.6
145609,5.42711774,0,0.18425987,0,2,11,FALSE,16361,8,2,0,1,0.65945248,FALSE,0,16361,0,0
145612,5.05944836,0,0.19765001,1,4,10,FALSE,43257,24.5,4,0,2,0.68773474,FALSE,0,43257,0,0.5212766
145614,5.42711774,0,0.18425987,0,2,11,FALSE,62266,8,2,0,1,0.65945248,FALSE,0,62266,0,0
145617,5.42711774,0,0.18425987,0,2,11,FALSE,72067,8,2,0,1,0.65945248,FALSE,0,72067,0,0
145626,1,0,1,0,2,1,FALSE,18271,1,2,0,1,1,FALSE,0,18271,0,0
145627,1,0,1,0,2,1,FALSE,74339,1,2,0,1,1,FALSE,0,74339,0,0
145634,5.94162278,0,0.16830419,1,4,10,FALSE,32946,5,4,0,2,0.61987517,FALSE,0,32946,0,0.625
145638,5.2926002,0,0.18894305,1,4,10,FALSE,71715,9.5,4,0,2,0.66979998,FALSE,0,71715,0,0.59375
145809,1,0,1,0,2,1,FALSE,57129,1,2,0,1,1,FALSE,0,57129,0,0
145810,1,0,1,0,2,1,FALSE,86221,1,2,0,1,1,FALSE,0,86221,0,0
145815,6.58877086,1.79E-04,0.15177338,0,4,11,FALSE,70828,2,4,0,2,0.57009455,FALSE,0,70828,557224,0.5
145817,5.48826207,5.81E-06,0.18220704,0,4,11,FALSE,1570,7.5,4,0,2,0.65474907,FALSE,0,1570,5598,0.5
145819,5.78050522,1.79E-04,0.17299526,0.33333333,6,11,FALSE,19279,4.33333333,6,0,3,0.63226883,FALSE,0,19279,359686,0.4
145821,5.78059448,0,0.17299259,1,4,11,FALSE,22135,6.5,4,0,2,0.63226196,FALSE,0,22135,0,0.59090909
145824,5.78077301,0,0.17298725,0,2,11,FALSE,28793,10,2,0,1,0.63224823,FALSE,0,28793,0,0
145834,1,0,1,0,2,1,FALSE,33925,1,2,0,1,1,FALSE,0,33925,0,0
145835,1,0,1,0,2,1,FALSE,24682,1,2,0,1,1,FALSE,0,24682,0,0
145847,4.59323396,0,0.21771153,1,22,9,FALSE,1162,19.45454545,22,0,11,0.72359739,FALSE,0,1162,0,0.18706294
145856,4.59323396,0,0.21771153,1,22,9,FALSE,8217,19.45454545,22,0,11,0.72359739,FALSE,0,8217,0,0.18706294
145859,4.59385879,8.93E-05,0.21768192,0.66666667,6,9,FALSE,9945,36.33333333,6,0,3,0.72354932,FALSE,0,9945,382106,0.34603175
145869,4.59385879,8.93E-05,0.21768192,0.66666667,6,9,FALSE,18308,36.33333333,6,0,3,0.72354932,FALSE,0,18308,382106,0.34603175
145884,4.59323396,0,0.21771153,1,22,9,FALSE,33065,19.45454545,22,0,11,0.72359739,FALSE,0,33065,0,0.18706294
145891,4.59323396,0,0.21771153,1,22,9,FALSE,38886,19.45454545,22,0,11,0.72359739,FALSE,0,38886,0,0.18706294
145925,4.59323396,0,0.21771153,1,22,9,FALSE,64049,19.45454545,22,0,11,0.72359739,FALSE,0,64049,0,0.18706294
145929,4.59323396,0,0.21771153,1,22,9,FALSE,71915,19.45454545,22,0,11,0.72359739,FALSE,0,71915,0,0.18706294
145941,4.59323396,0,0.21771153,1,22,9,FALSE,77480,19.45454545,22,0,11,0.72359739,FALSE,0,77480,0,0.18706294
145948,4.59323396,0,0.21771153,1,22,9,FALSE,82257,19.45454545,22,0,11,0.72359739,FALSE,0,82257,0,0.18706294
145956,4.59323396,0,0.21771153,1,22,9,FALSE,87000,19.45454545,22,0,11,0.72359739,FALSE,0,87000,0,0.18706294
145959,4.59323396,0,0.21771153,1,22,9,FALSE,87990,19.45454545,22,0,11,0.72359739,FALSE,0,87990,0,0.18706294
145961,4.59323396,0,0.21771153,1,22,9,FALSE,88034,19.45454545,22,0,11,0.72359739,FALSE,0,88034,0,0.18706294
146037,6.15210212,0,0.16254607,0,2,11,FALSE,38413,10,2,0,1,0.60368445,FALSE,0,38413,0,0
146039,6.15210212,0,0.16254607,0,2,11,FALSE,40811,10,2,0,1,0.60368445,FALSE,0,40811,0,0
146043,6.15210212,0,0.16254607,0,2,11,FALSE,72233,10,2,0,1,0.60368445,FALSE,0,72233,0,0
146046,6.15201285,0,0.16254843,1,4,11,FALSE,74578,7,4,0,2,0.60369132,FALSE,0,74578,0,0.7
146061,1,0,1,0,2,1,FALSE,75785,1,2,0,1,1,FALSE,0,75785,0,0
146062,1,0,1,0,2,1,FALSE,61614,1,2,0,1,1,FALSE,0,61614,0,0
146072,4.9810765,0,0.20075982,0,2,9,FALSE,67011,14,2,0,1,0.69376335,FALSE,0,67011,0,0
146104,4.96581273,0,0.20137691,1,4,10,FALSE,55109,8.5,4,0,2,0.69493748,FALSE,0,55109,0,0.56666667
146125,5.19262697,5.90E-07,0.19258075,0.66666667,6,11,FALSE,52714,6.33333333,6,0,3,0.67749023,FALSE,0,52714,1700,0.45238095
146223,4.58975274,0,0.21787666,0,2,9,FALSE,84874,79,2,0,1,0.72386517,FALSE,0,84874,0,0
146227,5.48701241,0,0.18224854,1,6,11,FALSE,1009,7.33333333,6,0,3,0.6548452,FALSE,0,1009,0,0.61111111
146231,5.48674462,3.64E-04,0.18225743,0.33333333,12,11,FALSE,11220,4.33333333,12,0,6,0.6548658,FALSE,0,11220,1387850,0.36111111
146236,5.27912166,0,0.18942545,1,6,11,FALSE,49077,7.66666667,6,0,3,0.6708368,FALSE,0,49077,0,0.58974359
146243,5.58966348,1.55E-05,0.17890165,0.66666667,6,11,FALSE,27877,6.66666667,6,0,3,0.64694896,FALSE,0,27877,25662,0.55555556
146247,1,0,1,1,4,1,FALSE,28804,2,4,0,2,1,FALSE,0,28804,0,1
146248,1,0,1,1,4,1,FALSE,32503,2,4,0,2,1,FALSE,0,32503,0,1
146250,1,0,1,1,4,1,FALSE,61733,2,4,0,2,1,FALSE,0,61733,0,1
146276,5.32036062,0,0.18795718,1,4,10,FALSE,40107,15.5,4,0,2,0.66766457,FALSE,0,40107,0,0.53448276
146277,5.32036062,0,0.18795718,1,4,10,FALSE,3206,15.5,4,0,2,0.66766457,FALSE,0,3206,0,0.53448276
146333,4.76702669,0,0.20977437,0,2,10,FALSE,32908,69,2,0,1,0.71022872,FALSE,0,32908,0,0
146397,1,0,1,0,2,1,FALSE,21602,1,2,0,1,1,FALSE,0,21602,0,0
146398,1,0,1,0,2,1,FALSE,9254,1,2,0,1,1,FALSE,0,9254,0,0
146507,5.06096581,0,0.19759074,1,6,10,FALSE,368,5.33333333,6,0,3,0.68761801,FALSE,0,368,0,0.53333333
146514,5.06096581,0,0.19759074,1,6,10,FALSE,57850,5.33333333,6,0,3,0.68761801,FALSE,0,57850,0,0.53333333
146518,5.06096581,0,0.19759074,1,6,10,FALSE,88061,5.33333333,6,0,3,0.68761801,FALSE,0,88061,0,0.53333333
146521,6.01088994,0,0.16636472,1,4,11,FALSE,36548,3.5,4,0,2,0.61454693,FALSE,0,36548,0,0.7
146524,6.0109792,0,0.16636225,0,2,11,FALSE,71976,5,2,0,1,0.61454006,FALSE,0,71976,0,0
146526,6.01088994,0,0.16636472,1,4,11,FALSE,72677,3.5,4,0,2,0.61454693,FALSE,0,72677,0,0.7
146853,6.28492368,0,0.15911092,0,2,11,FALSE,56588,3,2,0,1,0.59346741,FALSE,0,56588,0,0
146974,5.01124699,1.79E-04,0.19955113,0.33333333,6,9,FALSE,14665,5.66666667,6,0,3,0.69144254,FALSE,0,14665,315288,0.38095238
146976,5.01133625,0,0.19954758,1,4,9,FALSE,64922,8.5,4,0,2,0.69143567,FALSE,0,64922,0,0.56666667
146978,6.01115773,0,0.16635731,0,2,10,FALSE,75360,3,2,0,1,0.61452633,FALSE,0,75360,0,0
146997,4.83397304,5.26E-04,0.20686917,0.1978022,28,10,FALSE,4888,8.28571429,28,0,14,0.705079,FALSE,0,4888,1615486,0.12366738
146999,5.43113452,0,0.18412359,0,2,10,FALSE,9287,15,2,0,1,0.6591435,FALSE,0,9287,0,0
147004,5.36463447,0,0.18640599,1,6,10,FALSE,30187,14.66666667,6,0,3,0.66425889,FALSE,0,30187,0,0.44444444
147017,1,0,1,0,2,1,FALSE,27815,1,2,0,1,1,FALSE,0,27815,0,0
147018,1,0,1,0,2,1,FALSE,27818,1,2,0,1,1,FALSE,0,27818,0,0
147050,5.47514059,0,0.18264371,1,6,10,FALSE,27099,11.66666667,6,0,3,0.65575842,FALSE,0,27099,0,0.44871795
147057,5.47522985,0,0.18264073,1,4,10,FALSE,50543,15.5,4,0,2,0.65575155,FALSE,0,50543,0,0.59615385
147061,5.54056949,0,0.18048686,0,2,10,FALSE,60289,25,2,0,1,0.65072542,FALSE,0,60289,0,0
147122,6.16227796,0,0.16227765,0,2,10,FALSE,25277,6,2,0,1,0.6029017,FALSE,0,25277,0,0
147538,5.56359904,0,0.17973977,1,6,10,FALSE,22461,12,6,0,3,0.64895392,FALSE,0,22461,0,0.6
147546,5.56324199,3.57E-04,0.1797513,0.4,10,10,FALSE,58878,8,10,0,5,0.64898139,FALSE,0,58878,872484,0.36363636
147548,5.56333125,2.00E-08,0.17974842,0.83333333,8,10,FALSE,63768,10,8,0,4,0.64897452,FALSE,0,63768,6,0.45454545
147629,6.73060787,2.97E-04,0.14857499,0.57142857,16,12,FALSE,14233,5.375,16,0,8,0.55918401,FALSE,0,14233,1305636,0.48863636
147630,7.73042935,0,0.12935892,1,4,13,FALSE,4505,6.5,4,0,2,0.48227467,FALSE,0,4505,0,0.8125
147632,7.73025083,0,0.12936191,1,8,13,FALSE,22011,6.75,8,0,4,0.4822884,FALSE,0,22011,0,0.84375
147634,7.73016156,2.00E-08,0.1293634,0.7,10,13,FALSE,27448,5.6,10,0,5,0.48229526,FALSE,0,27448,6,0.7
147636,6.73087566,0,0.14856908,1,10,12,FALSE,43083,7,10,0,5,0.55916341,FALSE,0,43083,0,0.63636364
147638,5.73158975,0.0014273,0.17447166,0.46428571,16,11,FALSE,48872,5.875,16,0,8,0.63603156,FALSE,0,48872,5222448,0.34558824
147640,6.73069713,1.19E-04,0.14857302,0.71428571,14,12,FALSE,49129,6,14,0,7,0.55917714,FALSE,0,49129,870420,0.54545455
147642,6.73087566,0,0.14856908,1,10,12,FALSE,79827,7,10,0,5,0.55916341,FALSE,0,79827,0,0.63636364
147644,6.73069713,1.19E-04,0.14857302,0.71428571,14,12,FALSE,82256,6,14,0,7,0.55917714,FALSE,0,82256,870420,0.54545455
147646,5.73230385,0,0.17444993,1,6,11,FALSE,8080,6.66666667,6,0,3,0.63597663,FALSE,0,8080,0,0.47619048
147649,5.73230385,0,0.17444993,1,6,11,FALSE,21002,6.66666667,6,0,3,0.63597663,FALSE,0,21002,0,0.47619048
147653,4.73328573,0.00197632,0.21126973,0.47222222,18,10,FALSE,61646,15.44444444,18,0,9,0.71282417,FALSE,0,61646,6595716,0.14708995
147687,5.63848969,4.30E-04,0.17735246,0.25,16,11,FALSE,21773,4.125,16,0,8,0.6431931,FALSE,0,21773,607582,0.22222222
147688,5.89172543,0,0.16972957,1,6,11,FALSE,41121,6.33333333,6,0,3,0.62371343,FALSE,0,41121,0,0.48717949
147691,5.89154691,3.57E-04,0.16973471,0.4,10,11,FALSE,56637,4.2,10,0,5,0.62372716,FALSE,0,56637,590728,0.32307692
147693,6.63831117,0,0.15064072,1,4,12,FALSE,58379,6,4,0,2,0.56628376,FALSE,0,58379,0,0.75
147696,6.63840043,0,0.1506387,0,2,12,FALSE,77891,8,2,0,1,0.56627689,FALSE,0,77891,0,0
147698,5.96893689,0,0.16753402,1,6,11,FALSE,80531,7,6,0,3,0.61777409,FALSE,0,80531,0,0.5
147700,5.96884763,4.49E-05,0.16753653,0.66666667,8,11,FALSE,85646,5.5,8,0,4,0.61778095,FALSE,0,85646,94590,0.39285714
147705,5.59368026,0,0.17877318,1,4,10,FALSE,87960,3,4,0,2,0.64663998,FALSE,0,87960,0,1
147768,5.51245202,0,0.18140747,1,4,10,FALSE,449,6.5,4,0,2,0.65288831,FALSE,0,449,0,0.59090909
147778,5.51245202,0,0.18140747,1,4,10,FALSE,80289,6.5,4,0,2,0.65288831,FALSE,0,80289,0,0.59090909
147837,1,0,1,0,2,1,FALSE,7476,1,2,0,1,1,FALSE,0,7476,0,0
147838,1,0,1,0,2,1,FALSE,71110,1,2,0,1,1,FALSE,0,71110,0,0
147903,7.5886816,0,0.1317752,0,2,12,FALSE,85231,2,2,0,1,0.49317834,FALSE,0,85231,0,0
148317,5.54467553,4.99E-04,0.1803532,0.25,16,10,FALSE,34627,3.75,16,0,8,0.65040957,FALSE,0,34627,1788986,0.25892857
148428,5.50914933,1.69E-05,0.18151623,0.7,10,10,FALSE,5535,10,10,0,5,0.65314236,FALSE,0,5535,22348,0.37037037
148431,5.8971704,0,0.16957285,0,2,11,FALSE,18894,9,2,0,1,0.62329458,FALSE,0,18894,0,0
148435,4.97759529,2.03E-04,0.20090022,0.32727273,22,10,FALSE,37393,7.18181818,22,0,11,0.69403113,FALSE,0,37393,816710,0.19410319
148466,5.61992323,0,0.17793837,1,6,10,FALSE,28043,9.33333333,6,0,3,0.64462129,FALSE,0,28043,0,0.42424242
148468,5.61992323,0,0.17793837,1,6,10,FALSE,59521,9.33333333,6,0,3,0.64462129,FALSE,0,59521,0,0.42424242
148471,5.40123181,5.36E-04,0.18514295,0.16666667,8,11,FALSE,5106,4,8,0,4,0.66144371,FALSE,0,5106,1270588,0.29166667
148472,6.40105329,0,0.15622429,1,4,12,FALSE,19208,3,4,0,2,0.58453436,FALSE,0,19208,0,0.75
148474,6.40114255,0,0.15622211,0,2,12,FALSE,40103,4,2,0,1,0.5845275,FALSE,0,40103,0,0
148477,6.40105329,0,0.15622429,1,4,12,FALSE,72626,3,4,0,2,0.58453436,FALSE,0,72626,0,0.75
148483,8.33330358,3.57E-04,0.12000043,0.33333333,6,12,FALSE,45337,2,6,0,3,0.43589972,FALSE,0,45337,2344964,0.55555556
148484,7.33374989,5.35E-04,0.13635589,0,4,11,FALSE,13106,3,4,0,2,0.51278847,FALSE,0,13106,3517440,0.5
148486,9.33312506,0,0.10714525,1,4,13,FALSE,31193,2.5,4,0,2,0.35899038,FALSE,0,31193,0,0.83333333
148488,9.33312506,0,0.10714525,1,4,13,FALSE,33339,2.5,4,0,2,0.35899038,FALSE,0,33339,0,0.83333333
148490,6.33437472,7.14E-04,0.15786878,0.33333333,6,10,FALSE,31663,6.33333333,6,0,3,0.58966348,FALSE,0,31663,4689912,0.6
148545,7.52102116,0,0.13296067,0,2,12,FALSE,28655,4,2,0,1,0.49838299,FALSE,0,28655,0,0
148547,7.52093189,0,0.13296225,1,4,12,FALSE,57424,3,4,0,2,0.49838985,FALSE,0,57424,0,0.75
148549,7.52093189,0,0.13296225,1,4,12,FALSE,67225,3,4,0,2,0.49838985,FALSE,0,67225,0,0.75
148616,5.92296706,0,0.1688343,0,2,11,FALSE,66888,4,2,0,1,0.62131023,FALSE,0,66888,0,0
148788,5.04998661,0,0.19802033,1,4,10,FALSE,60281,12,4,0,2,0.68846257,FALSE,0,60281,0,0.54545455
148821,6.43559761,0,0.15538572,0,2,11,FALSE,85712,4,2,0,1,0.58187711,FALSE,0,85712,0,0
149077,6.5777024,1.63E-04,0.15202877,0.66666667,8,11,FALSE,751,4.75,8,0,4,0.57094597,FALSE,0,751,522848,0.43181818
149079,6.5777024,1.63E-04,0.15202877,0.66666667,8,11,FALSE,36671,4.75,8,0,4,0.57094597,FALSE,0,36671,522848,0.43181818
149082,7.55154869,0,0.13242317,1,6,12,FALSE,78689,4.66666667,6,0,3,0.49603472,FALSE,0,78689,0,0.66666667
149216,4.53592788,0,0.22046206,1,8,10,FALSE,61343,25.5,8,0,4,0.72800555,FALSE,0,61343,0,0.28333333
149221,4.53592788,0,0.22046206,1,8,10,FALSE,89140,25.5,8,0,4,0.72800555,FALSE,0,89140,0,0.28333333
149223,6.64902258,0,0.15039805,0,2,11,FALSE,38928,3,2,0,1,0.5654598,FALSE,0,38928,0,0
149252,6.09961617,0,0.16394474,0,2,10,FALSE,53272,8,2,0,1,0.60772183,FALSE,0,53272,0,0
149253,5.09970544,7.42E-04,0.19608976,0.17857143,16,9,FALSE,5126,3.625,16,0,8,0.68463804,FALSE,0,5126,1178668,0.19444444
149257,6.09943765,0,0.16394954,1,6,10,FALSE,44208,4.66666667,6,0,3,0.60773557,FALSE,0,44208,0,0.58333333
149259,6.09943765,0,0.16394954,1,6,10,FALSE,45490,4.66666667,6,0,3,0.60773557,FALSE,0,45490,0,0.58333333
149261,5.17772025,0,0.19313519,1,4,9,FALSE,51100,8.5,4,0,2,0.6786369,FALSE,0,51100,0,0.56666667
149263,6.09943765,0,0.16394954,1,6,10,FALSE,52840,4.66666667,6,0,3,0.60773557,FALSE,0,52840,0,0.58333333
149394,1,0,1,0,2,1,FALSE,33936,1,2,0,1,1,FALSE,0,33936,0,0
149395,1,0,1,0,2,1,FALSE,87424,1,2,0,1,1,FALSE,0,87424,0,0
149407,1.66666667,0,0.6,0,2,2,FALSE,13497,3,2,0,1,0.66666667,FALSE,0,13497,0,0
149408,1,0.66666667,1,0.33333333,6,1,FALSE,65478,1.66666667,6,0,3,1,FALSE,0,65478,4,0.66666667
149410,1.33333333,0,0.75,1,4,2,FALSE,10400,2.5,4,0,2,0.83333333,FALSE,0,10400,0,0.83333333
149413,1.33333333,0,0.75,1,4,2,FALSE,74246,2.5,4,0,2,0.83333333,FALSE,0,74246,0,0.83333333
149415,1,0,1,0,2,1,FALSE,20623,1,2,0,1,1,FALSE,0,20623,0,0
149416,1,0,1,0,2,1,FALSE,24046,1,2,0,1,1,FALSE,0,24046,0,0
149447,5.1205927,3.18E-05,0.19528989,0.66666667,8,9,FALSE,70967,10.25,8,0,4,0.68303133,FALSE,0,70967,71912,0.35344828
149474,5.16566991,1.86E-04,0.19358573,0,6,10,FALSE,30862,15.33333333,6,0,3,0.67956385,FALSE,0,30862,326862,0.33333333
149497,6.27198072,0,0.15943927,0,2,12,FALSE,1921,7,2,0,1,0.59446302,FALSE,0,1921,0,0
149569,5.83013479,0,0.17152262,0,2,10,FALSE,51805,2,2,0,1,0.62845117,FALSE,0,51805,0,0
149573,1,0,1,1,4,1,FALSE,5642,2,4,0,2,1,FALSE,0,5642,0,1
149574,1,0,1,1,4,1,FALSE,22010,2,4,0,2,1,FALSE,0,22010,0,1
149576,1,0,1,1,4,1,FALSE,67171,2,4,0,2,1,FALSE,0,67171,0,1
149580,5.77479247,1.79E-04,0.1731664,0,4,10,FALSE,28795,2.5,4,0,2,0.63270827,FALSE,0,28795,251442,0.5
149583,5.77488173,0,0.17316372,1,4,10,FALSE,73942,3,4,0,2,0.63270141,FALSE,0,73942,0,0.75
149585,5.77488173,0,0.17316372,1,4,10,FALSE,84532,3,4,0,2,0.63270141,FALSE,0,84532,0,0.75
149588,6.7747032,0,0.14760794,0,2,11,FALSE,67073,2,2,0,1,0.55579206,FALSE,0,67073,0,0
149636,5.28420959,0.00310455,0.18924306,0.09047619,42,9,FALSE,45210,3.57142857,42,0,21,0.67044542,FALSE,0,45210,4723660,0.10822511
149637,6.28376328,2.00E-08,0.1591403,0.7,10,10,FALSE,21292,7,10,0,5,0.59355667,FALSE,0,21292,6,0.33333333
149639,6.28385254,0,0.15913804,1,8,10,FALSE,23355,8.5,8,0,4,0.5935498,FALSE,0,23355,0,0.4047619
149641,6.28188878,1.30E-07,0.15918779,0.5,8,10,FALSE,23822,8.5,8,0,4,0.59370086,FALSE,0,23822,98,0.34
149643,6.28403106,0,0.15913352,1,4,10,FALSE,31714,11.5,4,0,2,0.59353607,FALSE,0,31714,0,0.54761905
149645,6.28385254,0,0.15913804,1,8,10,FALSE,31715,8.5,8,0,4,0.5935498,FALSE,0,31715,0,0.4047619
149648,6.28403106,0,0.15913352,1,4,10,FALSE,42053,12.5,4,0,2,0.59353607,FALSE,0,42053,0,0.5952381
149650,6.28403106,0,0.15913352,1,4,10,FALSE,50618,12.5,4,0,2,0.59353607,FALSE,0,50618,0,0.5952381
149652,6.28385254,0,0.15913804,1,8,10,FALSE,51851,8.5,8,0,4,0.5935498,FALSE,0,51851,0,0.4047619
149654,6.28403106,0,0.15913352,1,4,10,FALSE,63708,11.5,4,0,2,0.59353607,FALSE,0,63708,0,0.54761905
149656,6.28403106,0,0.15913352,1,4,10,FALSE,63716,12.5,4,0,2,0.59353607,FALSE,0,63716,0,0.5952381
149658,6.28403106,0,0.15913352,1,4,10,FALSE,72167,13,4,0,2,0.59353607,FALSE,0,72167,0,0.61904762
149661,6.28403106,0,0.15913352,1,4,10,FALSE,86941,12.5,4,0,2,0.59353607,FALSE,0,86941,0,0.5952381
149663,6.28385254,2.00E-08,0.15913804,0.5,8,10,FALSE,87597,7,8,0,4,0.5935498,FALSE,0,87597,6,0.33333333
149665,6.28197804,1.72E-05,0.15918553,0.66666667,6,10,FALSE,87637,10.66666667,6,0,3,0.593694,FALSE,0,87637,103680,0.42666667
149667,5.28590556,8.91E-05,0.18918234,0.66666667,6,9,FALSE,87679,12.66666667,6,0,3,0.67031496,FALSE,0,87679,245216,0.39583333
149669,6.28403106,0,0.15913352,1,4,10,FALSE,87680,11.5,4,0,2,0.59353607,FALSE,0,87680,0,0.54761905
149671,6.28403106,0,0.15913352,1,4,10,FALSE,88599,11.5,4,0,2,0.59353607,FALSE,0,88599,0,0.54761905
149673,6.2820673,0,0.15918327,1,4,10,FALSE,88653,15,4,0,2,0.59368713,FALSE,0,88653,0,0.6
